# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e-01
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
0.15          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.1525        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.155         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.1575        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.16          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.1625        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.165         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.1675        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.17          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.1725        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.175         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.1775        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.18          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.1825        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.185         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.1875        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.19          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.1925        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.195         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.1975        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2025        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.205         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2075        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.21          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2125        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.215         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2175        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.22          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2225        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.225         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2275        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.23          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2325        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.235         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2375        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.24          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2425        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.245         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2475        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.25          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2525        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.255         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2575        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.26          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2625        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.265         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2675        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.27          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2725        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.275         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2775        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.28          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2825        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.285         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2875        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.29          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2925        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.295         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.2975        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3025        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.305         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3075        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.31          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3125        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.315         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3175        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.32          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3225        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.325         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3275        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.33          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3325        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.335         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3375        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.34          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3425        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.345         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3475        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.35          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3525        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.355         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3575        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.36          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3625        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.365         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3675        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.37          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3725        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.375         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3775        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.38          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3825        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.385         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3875        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.39          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3925        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.395         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.3975        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4025        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.405         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4075        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.41          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4125        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.415         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4175        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.42          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4225        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.425         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4275        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.43          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4325        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.435         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4375        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.44          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4425        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.445         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4475        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.45          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4525        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.455         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4575        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.46          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4625        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.465         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4675        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.47          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4725        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.475         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4775        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.48          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4825        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.485         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4875        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.49          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4925        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.495         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.4975        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5025        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.505         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5075        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.51          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5125        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.515         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5175        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.52          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5225        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.525         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5275        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.53          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5325        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.535         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5375        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.54          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5425        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.545         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5475        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.55          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5525        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.555         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5575        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.56          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5625        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.565         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5675        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.57          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5725        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.575         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5775        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.58          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5825        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.585         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5875        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.59          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5925        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.595         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.5975        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6025        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.605         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6075        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.61          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6125        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.615         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6175        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.62          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6225        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.625         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6275        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.63          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6325        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.635         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6375        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.64          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6425        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.645         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6475        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.65          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6525        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.655         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6575        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.66          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6625        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.665         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6675        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.67          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6725        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.675         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6775        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.68          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6825        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.685         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6875        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.69          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6925        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.695         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.6975        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.7           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.7025        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.705         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.7075        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.71          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.7125        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.715         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.7175        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.72          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.7225        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.725         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.7275        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.73          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.7325        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.735         	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.7375        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.74          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.7425        	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
